timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-13 05:03:28,399",2250,4.998e-05,8 days 18:46:32,4.505,0.101,30953.0,0.3444,0.7304,0.4744,1.4262,0.4079,1.0787,0.3906,0.911,0.3618,0.8101,0.3438,0.7607,0.0497,0.0903,0.4698,1.0078,1.0847,2.6814,0.7453,1.6329,0.6366,1.2881,0.5395,1.1438,0.4855,1.0505,0.0854,0.1518,0.3901,0.8581,0.583,1.6523,0.489,1.2097,0.4579,1.0184,0.4153,0.9439,0.3985,0.871,0.0589,0.1092,0.3648,0.7168,0.4962,1.4859,0.4194,1.0809,0.4071,"0.8955,"
"2026-04-13 05:07:12,681",2300,4.998e-05,8 days 18:36:51,4.486,0.107,30953.0,0.3735,0.7774,0.4811,1.4251,0.416,1.0937,0.4057,0.9466,0.3819,0.864,0.3689,0.8146,0.0521,0.0945,0.4625,0.9753,1.1197,2.6773,0.7133,1.5901,0.5936,1.272,0.5119,1.1065,0.4704,1.0258,0.0785,0.1426,0.4034,0.8223,0.608,1.5872,0.4876,1.1951,0.4504,0.9989,0.4206,0.8958,0.3995,0.8378,0.0595,0.1071,0.3785,0.7931,0.5264,1.4576,0.4298,1.1345,0.4127,"0.9689,"
"2026-04-13 05:10:57,282",2350,4.998e-05,8 days 18:27:50,4.492,0.106,30953.0,0.3611,0.8224,0.4767,1.4679,0.4135,1.1132,0.3995,0.9717,0.3766,0.8996,0.3647,0.8521,0.0503,0.0927,0.4549,1.0424,1.0656,2.7151,0.7217,1.6379,0.5983,1.3129,0.5106,1.1804,0.462,1.092,0.082,0.1528,0.3673,0.8952,0.5802,1.6406,0.4669,1.2409,0.4319,1.0523,0.3946,0.9529,0.3751,0.8989,0.0618,0.1121,0.3617,0.8202,0.5055,1.5911,0.4234,1.1747,0.4005,"1.0067,"
"2026-04-13 05:14:42,612",2400,4.997e-05,8 days 18:19:50,4.506,0.104,30953.0,0.3591,0.8141,0.4855,1.4428,0.411,1.1178,0.3948,0.985,0.3767,0.8971,0.3633,0.8473,0.051,0.0895,0.4826,0.996,1.058,2.616,0.709,1.5915,0.6012,1.2681,0.517,1.1255,0.4904,1.0359,0.0855,0.1577,0.3969,0.8417,0.5863,1.6497,0.4827,1.1984,0.4531,1.0049,0.4104,0.9117,0.4006,0.8517,0.0601,0.1086,0.3619,0.7655,0.5017,1.4067,0.4219,1.0559,0.4052,"0.9171,"
"2026-04-13 05:18:26,478",2450,4.997e-05,8 days 18:10:24,4.478,0.101,30953.0,0.323,0.7319,0.427,1.3222,0.3651,1.0108,0.349,0.8753,0.3349,0.7928,0.326,0.7526,0.0463,0.0823,0.3839,0.8827,1.0176,2.4389,0.6492,1.4648,0.5417,1.1701,0.4507,1.0169,0.3973,0.9292,0.0727,0.1265,0.3087,0.7287,0.4744,1.4108,0.384,1.047,0.3598,0.8839,0.3223,0.7885,0.3079,0.7409,0.0544,0.0942,0.3075,0.6925,0.4309,1.2774,0.3602,0.9882,0.3412,"0.8496,"
"2026-04-13 05:22:09,850",2500,4.997e-05,8 days 18:00:37,4.467,0.117,30953.0,0.3281,0.7307,0.4373,1.3563,0.3649,1.0126,0.3466,0.8795,0.3347,0.807,0.3271,0.7651,0.0456,0.0882,0.4364,0.9876,1.0328,2.5161,0.6886,1.5314,0.5698,1.2183,0.4828,1.1015,0.437,1.0411,0.0855,0.1545,0.3468,0.8043,0.528,1.4945,0.4216,1.1095,0.3861,0.9359,0.3555,0.8621,0.3394,0.8201,0.0594,0.106,0.33,0.7423,0.4457,1.3628,0.3726,1.027,0.3549,"0.8918,"
"2026-04-13 05:25:54,120",2550,4.997e-05,8 days 17:52:01,4.485,0.106,30953.0,0.3581,0.8081,0.4713,1.4501,0.4039,1.1048,0.3886,0.9625,0.3683,0.8803,0.3617,0.8323,0.0494,0.0926,0.4421,0.9698,1.0498,2.5496,0.7101,1.5212,0.5896,1.2117,0.4979,1.0745,0.4527,1.0069,0.0838,0.1521,0.3655,0.8592,0.5465,1.5689,0.4506,1.1769,0.4265,1.0063,0.3885,0.9285,0.3701,0.8697,0.0598,0.1097,0.3484,0.8086,0.4942,1.445,0.4145,1.078,0.3941,"0.9468,"
"2026-04-13 05:29:38,528",2600,4.997e-05,8 days 17:43:48,4.488,0.105,30953.0,0.3555,0.8328,0.4938,1.4544,0.4091,1.1326,0.3856,0.9726,0.3755,0.8937,0.3598,0.8598,0.0512,0.1034,0.4434,0.997,1.0508,2.5353,0.7,1.5611,0.5866,1.2337,0.5006,1.1094,0.4571,1.0378,0.0829,0.1574,0.3801,0.8054,0.5805,1.52,0.4582,1.1463,0.426,0.9821,0.3896,0.8776,0.3736,0.8275,0.0606,0.1158,0.3469,0.7924,0.4932,1.4276,0.4197,1.1015,0.3989,"0.9411,"
"2026-04-13 05:33:24,137",2650,4.997e-05,8 days 17:36:57,4.512,0.108,30953.0,0.3914,0.8442,0.5338,1.615,0.4532,1.2073,0.4331,1.0234,0.4065,0.9407,0.3932,0.884,0.053,0.0938,0.4794,1.0288,1.1399,2.6969,0.7607,1.6518,0.6431,1.3107,0.5442,1.1636,0.4955,1.0774,0.0857,0.151,0.401,0.8643,0.6069,1.654,0.4873,1.2495,0.4527,1.0455,0.4162,0.939,0.3956,0.8732,0.0628,0.1081,0.3827,0.8,0.5538,1.5264,0.4559,1.1559,0.4292,"0.9992,"
"2026-04-13 05:37:08,606",2700,4.997e-05,8 days 17:29:06,4.489,0.106,30953.0,0.3747,0.7835,0.4721,1.4807,0.412,1.0987,0.4037,0.9519,0.3822,0.8702,0.3758,0.8161,0.0508,0.0925,0.4299,0.9212,1.0795,2.5285,0.6884,1.4911,0.56,1.2057,0.4882,1.0343,0.4361,0.9655,0.0771,0.1536,0.3756,0.831,0.5569,1.5665,0.461,1.1541,0.4344,0.9764,0.3928,0.9014,0.379,0.8429,0.0612,0.112,0.342,0.7719,0.4664,1.3974,0.4073,1.0499,0.393,"0.9097,"
"2026-04-13 05:40:52,939",2750,4.997e-05,8 days 17:21:16,4.487,0.119,30953.0,0.3875,0.843,0.5017,1.5377,0.445,1.1548,0.4209,1.004,0.4006,0.9208,0.3893,0.876,0.0537,0.0968,0.5034,1.1134,1.1447,2.7416,0.7591,1.7267,0.6448,1.4034,0.5579,1.2472,0.5165,1.1554,0.0913,0.1581,0.4218,0.9126,0.6364,1.7147,0.5128,1.2669,0.4775,1.0791,0.4455,0.9806,0.4197,0.9268,0.0687,0.1191,0.3918,0.858,0.5162,1.591,0.4666,1.1996,0.4375,"1.0284,"
"2026-04-13 05:44:37,338",2800,4.997e-05,8 days 17:13:36,4.488,0.104,30953.0,0.3412,0.8026,0.4499,1.4106,0.3838,1.0871,0.3645,0.9671,0.3444,0.8867,0.342,0.8366,0.0479,0.088,0.4009,0.911,1.0393,2.5611,0.6883,1.4977,0.5628,1.1594,0.4659,1.0385,0.4178,0.9474,0.0829,0.1523,0.3409,0.7583,0.5231,1.4758,0.4349,1.0601,0.4144,0.9034,0.3673,0.8232,0.3464,0.7696,0.0596,0.1112,0.3293,0.7159,0.4668,1.3529,0.3932,0.9935,0.3633,"0.8600,"
"2026-04-13 05:48:19,993",2850,4.996e-05,8 days 17:04:26,4.454,0.103,30953.0,0.3269,0.7236,0.4206,1.3701,0.3725,1.0204,0.3523,0.881,0.3323,0.7949,0.329,0.7553,0.0492,0.0923,0.4127,0.9628,1.077,2.6557,0.6675,1.5877,0.5649,1.224,0.4735,1.085,0.4181,1.0085,0.0798,0.1414,0.3358,0.7744,0.5152,1.5429,0.4212,1.1061,0.3913,0.9435,0.3551,0.8479,0.3422,0.7899,0.0598,0.1013,0.3201,0.6817,0.4259,1.3085,0.3677,0.9605,0.3496,"0.8213,"
"2026-04-13 05:52:02,982",2900,4.996e-05,8 days 16:55:45,4.46,0.105,30953.0,0.3314,0.8147,0.4358,1.4831,0.3684,1.1324,0.3458,0.9967,0.3419,0.9055,0.3301,0.8492,0.0509,0.0927,0.3855,0.9223,1.0455,2.5219,0.6621,1.5113,0.5271,1.1881,0.4452,1.05,0.4006,0.9715,0.0811,0.1487,0.3302,0.8561,0.4908,1.6057,0.4051,1.2035,0.3777,1.0141,0.3525,0.9256,0.3261,0.8678,0.0627,0.1128,0.3191,0.7971,0.4558,1.5314,0.3743,1.1437,0.3554,"0.9689,"
"2026-04-13 05:55:46,060",2950,4.996e-05,8 days 16:47:19,4.461,0.106,30953.0,0.3501,0.7959,0.457,1.46,0.392,1.1173,0.3702,0.9535,0.3559,0.8873,0.3567,0.8322,0.0511,0.0965,0.4486,0.9793,1.0855,2.5722,0.7035,1.5565,0.59,1.2513,0.5046,1.1142,0.4514,1.0412,0.0821,0.1497,0.3662,0.8165,0.5624,1.5907,0.4536,1.1599,0.4238,0.9768,0.3789,0.8939,0.3643,0.8308,0.0607,0.1152,0.3305,0.7815,0.4893,1.4458,0.3897,1.0932,0.3702,"0.9325,"
"2026-04-13 05:59:29,557",3000,4.996e-05,8 days 16:39:25,4.47,0.103,30953.0,0.2907,0.7356,0.4074,1.2928,0.3462,0.9858,0.3225,0.8723,0.2974,0.801,0.291,0.7557,0.0481,0.0819,0.3925,0.9529,1.0512,2.5647,0.6757,1.5133,0.5616,1.1849,0.4669,1.0467,0.4052,0.989,0.0819,0.1511,0.3102,0.7356,0.4904,1.4117,0.3868,1.0375,0.3586,0.889,0.3271,0.806,0.3077,0.7506,0.0602,0.1074,0.2917,0.6791,0.4185,1.2634,0.341,0.9317,0.3279,"0.8119,"
"2026-04-13 06:03:13,439",3050,4.996e-05,8 days 16:31:59,4.477,0.114,30953.0,0.2823,0.6605,0.3811,1.2342,0.3216,0.9194,0.3051,0.8,0.2944,0.7255,0.2855,0.6837,0.048,0.0873,0.3493,0.8588,0.9774,2.3412,0.6026,1.3964,0.4946,1.082,0.4034,0.9756,0.3582,0.9048,0.0733,0.1403,0.2833,0.69,0.4323,1.3105,0.3499,0.9606,0.324,0.8046,0.2951,0.7423,0.2807,0.6924,0.0551,0.1034,0.2672,0.6502,0.3885,1.2197,0.3146,0.9224,0.2944,"0.7776,"
"2026-04-13 06:06:56,766",3100,4.996e-05,8 days 16:24:14,4.467,0.107,30953.0,0.3469,0.7998,0.4573,1.436,0.3892,1.0865,0.3727,0.9381,0.352,0.8757,0.3463,0.8204,0.0497,0.0872,0.4104,0.9256,1.021,2.598,0.6481,1.5177,0.5484,1.1931,0.4618,1.0543,0.4201,0.97,0.0831,0.1499,0.3592,0.8255,0.5403,1.5815,0.447,1.1254,0.4166,0.9688,0.3797,0.8801,0.3617,0.8198,0.0604,0.1074,0.3397,0.7945,0.4774,1.5067,0.392,1.1066,0.3695,"0.9665,"
"2026-04-13 06:10:39,090",3150,4.996e-05,8 days 16:15:41,4.446,0.11,30953.0,0.3724,0.7306,0.4824,1.425,0.4154,1.0544,0.3936,0.906,0.3825,0.8054,0.3636,0.7593,0.0498,0.0877,0.4739,1.0327,1.0873,2.5083,0.6992,1.5344,0.6064,1.2584,0.5203,1.1489,0.4789,1.0661,0.0856,0.1544,0.3879,0.805,0.5719,1.5432,0.4654,1.1071,0.4403,0.9469,0.4076,0.8722,0.3909,0.8117,0.0623,0.1108,0.355,0.7472,0.5002,1.3834,0.4214,1.0435,0.4002,"0.9020,"
"2026-04-13 06:14:21,925",3200,4.996e-05,8 days 16:07:45,4.457,0.101,30953.0,0.3477,0.7214,0.4704,1.3526,0.4019,1.0121,0.3893,0.8639,0.3603,0.7973,0.3485,0.7424,0.0486,0.0872,0.4258,0.8696,1.0061,2.3691,0.652,1.4074,0.5578,1.1248,0.472,0.9844,0.4301,0.9074,0.0803,0.1554,0.3446,0.7109,0.5058,1.4205,0.4277,1.0318,0.3953,0.8629,0.3571,0.7709,0.3437,0.7256,0.0587,0.1039,0.3515,0.6912,0.4734,1.3582,0.4032,1.0073,0.3929,"0.8546,"
"2026-04-13 06:18:06,177",3250,4.995e-05,8 days 16:01:10,4.486,0.108,30953.0,0.3595,0.6967,0.4768,1.3873,0.3988,1.032,0.3892,0.8602,0.3659,0.7731,0.3563,0.7287,0.0504,0.0995,0.455,0.9755,1.0952,2.5309,0.7148,1.5501,0.5909,1.2286,0.4997,1.0751,0.4546,1.0223,0.0793,0.1497,0.4013,0.8098,0.576,1.5654,0.4767,1.1365,0.4455,0.9646,0.4126,0.8646,0.4002,0.8176,0.0596,0.1146,0.3756,0.6894,0.487,1.3677,0.421,1.0084,0.3992,"0.8526,"
"2026-04-13 06:21:49,900",3300,4.995e-05,8 days 15:54:11,4.474,0.101,30953.0,0.3421,0.8045,0.4498,1.4288,0.3862,1.1081,0.3697,0.95,0.3499,0.8748,0.3388,0.8365,0.0527,0.0919,0.423,0.9361,1.0593,2.513,0.6766,1.5002,0.5729,1.1781,0.4788,1.0493,0.4276,0.9815,0.0835,0.1503,0.3573,0.7755,0.5477,1.5177,0.4498,1.081,0.4088,0.9226,0.3717,0.8259,0.3583,0.783,0.0619,0.1111,0.345,0.7752,0.4768,1.3624,0.4074,1.0377,0.3776,"0.9056,"
"2026-04-13 06:25:33,222",3350,4.995e-05,8 days 15:46:58,4.466,0.111,30953.0,0.3452,0.8536,0.46,1.545,0.4044,1.1596,0.3751,1.0223,0.3532,0.9414,0.3422,0.8848,0.0546,0.1093,0.4348,1.077,1.0478,2.5819,0.7006,1.6016,0.586,1.3145,0.4979,1.1609,0.4475,1.1095,0.0914,0.1767,0.3647,0.8674,0.5501,1.5826,0.4546,1.1813,0.4189,1.0153,0.3865,0.9315,0.365,0.8762,0.0664,0.1255,0.3638,0.8408,0.501,1.5211,0.4211,1.1454,0.3985,"1.0001,"
"2026-04-13 06:29:16,868",3400,4.995e-05,8 days 15:40:09,4.473,0.113,30953.0,0.3342,0.7902,0.4349,1.4141,0.3767,1.0936,0.3651,0.9396,0.3449,0.863,0.3339,0.8251,0.052,0.0925,0.417,0.9469,1.0225,2.5202,0.6614,1.5126,0.5483,1.1909,0.4684,1.0519,0.4258,0.9839,0.0808,0.1529,0.3772,0.8562,0.5691,1.5959,0.4689,1.1855,0.4325,0.9979,0.3936,0.9216,0.3758,0.8756,0.0629,0.1053,0.3399,0.7477,0.4696,1.3631,0.3929,1.0326,0.3654,"0.8870,"
"2026-04-13 06:32:58,956",3450,4.995e-05,8 days 15:32:11,4.442,0.106,30953.0,0.3561,0.7447,0.4574,1.3729,0.3942,1.0477,0.379,0.898,0.3567,0.811,0.3512,0.776,0.0557,0.0959,0.4668,0.9971,1.0585,2.656,0.7083,1.6262,0.614,1.2749,0.5316,1.1207,0.477,1.0523,0.0893,0.16,0.376,0.8141,0.5835,1.5449,0.4625,1.1219,0.4232,0.9719,0.3909,0.8807,0.3753,0.8287,0.0675,0.1116,0.3553,0.7483,0.4957,1.3792,0.4194,1.0379,0.3934,"0.8944,"
"2026-04-13 06:38:02,710",3500,4.995e-05,8 days 16:28:13,6.075,1.741,30953.0,0.2727,0.652,0.3584,1.2089,0.3187,0.8902,0.3069,0.7628,0.2913,0.7072,0.2756,0.6751,0.053,0.0908,0.3938,0.8666,0.9639,2.2537,0.6151,1.3827,0.5146,1.1057,0.4534,0.9805,0.4069,0.9133,0.0795,0.1462,0.2968,0.7283,0.476,1.3754,0.3771,1.0235,0.3487,0.8521,0.329,0.7778,0.3062,0.7324,0.0594,0.1048,0.267,0.6784,0.3917,1.2553,0.3267,0.9134,0.3036,"0.7939,"
"2026-04-13 06:41:49,174",3550,4.995e-05,8 days 16:22:56,4.529,0.095,30953.0,0.3304,0.7198,0.458,1.3913,0.3806,1.0306,0.3617,0.8792,0.3418,0.7965,0.3315,0.7477,0.0543,0.0988,0.4013,0.9259,1.0612,2.4867,0.6492,1.4458,0.5502,1.1317,0.4667,1.0318,0.4248,0.9469,0.0875,0.1501,0.3266,0.7575,0.5127,1.3943,0.4125,1.0457,0.377,0.8904,0.3466,0.8092,0.3272,0.7623,0.0621,0.1164,0.3082,0.7037,0.4482,1.2719,0.3704,0.9781,0.3443,"0.8467,"
"2026-04-13 06:45:34,572",3600,4.994e-05,8 days 16:16:52,4.507,0.102,30953.0,0.3699,0.816,0.4697,1.44,0.4084,1.1064,0.3897,0.9519,0.3758,0.8806,0.3636,0.837,0.055,0.1013,0.4105,0.9309,1.0204,2.4997,0.6699,1.4817,0.5611,1.1821,0.4741,1.048,0.4233,0.9747,0.0842,0.161,0.3432,0.803,0.5434,1.4911,0.4303,1.1053,0.3993,0.9615,0.358,0.8694,0.3456,0.8122,0.065,0.122,0.3441,0.7925,0.4712,1.4651,0.403,1.0851,0.3828,"0.9362,"
"2026-04-13 06:49:20,256",3650,4.994e-05,8 days 16:11:06,4.514,0.103,31063.0,0.3626,0.7969,0.4824,1.4249,0.4151,1.0763,0.3947,0.9411,0.372,0.8613,0.3586,0.8151,0.0549,0.0974,0.4856,1.0439,1.0819,2.5758,0.7298,1.6035,0.6234,1.275,0.5292,1.1726,0.489,1.0945,0.0895,0.1684,0.4034,0.8496,0.6043,1.7002,0.4864,1.2138,0.4476,1.0255,0.4081,0.9206,0.4021,0.8635,0.0655,0.122,0.3695,0.8171,0.5382,1.5972,0.4491,1.1515,0.4162,"0.9886,"
"2026-04-13 06:53:05,890",3700,4.994e-05,8 days 16:05:20,4.513,0.101,31063.0,0.3655,0.8142,0.5101,1.4877,0.4239,1.143,0.4012,0.9903,0.3821,0.9022,0.367,0.8471,0.0542,0.1004,0.5109,1.1259,1.139,2.7082,0.7635,1.7093,0.6544,1.3819,0.5617,1.2445,0.5212,1.1723,0.0975,0.1842,0.4012,0.8982,0.6366,1.7235,0.5165,1.2471,0.48,1.0511,0.4374,0.9495,0.4047,0.9087,0.0684,0.1242,0.38,0.8084,0.5329,1.5205,0.4412,1.1417,0.4236,"0.9643,"
"2026-04-13 06:56:51,585",3750,4.994e-05,8 days 15:59:42,4.514,0.106,31063.0,0.3507,0.7242,0.4762,1.362,0.4021,1.0364,0.3757,0.8938,0.3599,0.7978,0.3496,0.7522,0.0509,0.0946,0.4367,0.9735,1.0456,2.5381,0.6818,1.5168,0.5681,1.1971,0.4928,1.0791,0.4453,1.0025,0.0823,0.157,0.3544,0.8011,0.5225,1.5398,0.4246,1.105,0.3861,0.9456,0.363,0.8568,0.3487,0.813,0.0614,0.1197,0.3405,0.7663,0.4909,1.439,0.4073,1.0723,0.3785,"0.9104,"
"2026-04-13 07:00:37,806",3800,4.994e-05,8 days 15:54:27,4.524,0.1,31063.0,0.3171,0.7001,0.4539,1.2887,0.3724,0.9751,0.3477,0.8445,0.3307,0.756,0.3173,0.7211,0.0509,0.0987,0.4395,0.9343,1.0479,2.5242,0.6978,1.5034,0.5828,1.1937,0.4958,1.0415,0.4478,0.9779,0.0902,0.167,0.3624,0.7887,0.5527,1.525,0.4463,1.0967,0.422,0.941,0.3889,0.8526,0.3609,0.8035,0.0655,0.1185,0.3237,0.6903,0.4823,1.3471,0.4023,0.9903,0.3748,"0.8190,"
"2026-04-13 07:04:24,069",3850,4.994e-05,8 days 15:49:18,4.526,0.104,31063.0,0.3261,0.7004,0.4521,1.2868,0.3702,0.9509,0.3451,0.8208,0.3258,0.759,0.3214,0.7199,0.0517,0.0941,0.4125,0.8436,1.0475,2.436,0.6745,1.4394,0.5622,1.1041,0.4654,0.9548,0.4245,0.8751,0.0818,0.1536,0.3498,0.7246,0.5363,1.3833,0.4331,1.0025,0.3943,0.8484,0.3712,0.768,0.3501,0.7274,0.0611,0.109,0.3347,0.7142,0.4729,1.3569,0.3932,0.9987,0.3672,"0.8536,"
"2026-04-13 07:08:11,123",3900,4.993e-05,8 days 15:44:44,4.541,0.1,31063.0,0.337,0.6882,0.4335,1.3229,0.376,0.9743,0.361,0.8257,0.34,0.7559,0.3414,0.7105,0.0504,0.0977,0.3974,0.8678,1.0743,2.5352,0.6601,1.4874,0.5468,1.1595,0.4612,0.992,0.4137,0.913,0.0791,0.1555,0.3268,0.7657,0.5371,1.562,0.4268,1.1108,0.3837,0.9157,0.3535,0.8125,0.3279,0.764,0.0619,0.1224,0.3272,0.7227,0.4517,1.3446,0.3724,1.0099,0.3594,"0.8596,"
"2026-04-13 07:11:56,540",3950,4.993e-05,8 days 15:39:02,4.508,0.109,31063.0,0.3075,0.722,0.3887,1.2772,0.3336,0.9748,0.3296,0.8519,0.3189,0.7718,0.3106,0.7377,0.052,0.0879,0.3509,0.8268,0.9751,2.2946,0.6199,1.3506,0.485,1.032,0.4053,0.9142,0.3596,0.855,0.0856,0.1524,0.2786,0.7208,0.4422,1.3732,0.3614,0.9918,0.3311,0.8377,0.2962,0.7664,0.2826,0.7269,0.0616,0.1091,0.279,0.6743,0.3962,1.2567,0.3231,0.9541,0.3059,"0.8071,"
"2026-04-13 07:15:42,027",4000,4.993e-05,8 days 15:33:27,4.51,0.103,31063.0,0.3058,0.6775,0.3977,1.2299,0.3416,0.9274,0.3292,0.8069,0.3106,0.7428,0.3094,0.6987,0.052,0.0943,0.379,0.8672,1.0342,2.3386,0.6494,1.3967,0.5301,1.1044,0.4354,0.9772,0.3931,0.9022,0.0828,0.1461,0.3164,0.728,0.5029,1.3676,0.3898,1.0022,0.3635,0.8419,0.3334,0.7704,0.3195,0.7325,0.062,0.112,0.309,0.6605,0.4442,1.2872,0.3733,0.9406,0.3482,"0.7965,"
"2026-04-13 07:19:27,511",4050,4.993e-05,8 days 15:27:54,4.51,0.103,31063.0,0.2957,0.6734,0.4193,1.2534,0.3518,0.9474,0.3284,0.8049,0.3067,0.7274,0.2992,0.6906,0.0528,0.0915,0.3863,0.8808,1.0391,2.3995,0.6369,1.4363,0.5263,1.1232,0.4461,0.9921,0.3982,0.9308,0.0858,0.1546,0.3216,0.7113,0.475,1.3945,0.3823,1.0068,0.3597,0.8463,0.3302,0.7696,0.3214,0.7302,0.0644,0.1052,0.2982,0.6854,0.4136,1.3185,0.3494,0.9742,0.3221,"0.8267,"
"2026-04-13 07:23:12,765",4100,4.993e-05,8 days 15:22:15,4.505,0.113,31063.0,0.3263,0.7131,0.4449,1.3273,0.3716,1.0043,0.3508,0.8631,0.3364,0.7813,0.3271,0.7386,0.0522,0.1028,0.4157,0.8905,1.0482,2.4707,0.6766,1.4639,0.5557,1.1433,0.4719,0.985,0.4216,0.931,0.0924,0.1584,0.3437,0.7284,0.5214,1.4226,0.4106,1.0272,0.3922,0.8711,0.363,0.7825,0.3439,0.7324,0.0654,0.113,0.3081,0.6878,0.4386,1.3301,0.3712,0.9795,0.3564,"0.8249,"
"2026-04-13 07:26:57,508",4150,4.992e-05,8 days 15:16:17,4.494,0.113,31063.0,0.3414,0.6878,0.4427,1.3625,0.3834,0.9999,0.3623,0.8515,0.3488,0.7568,0.3404,0.7093,0.0511,0.0901,0.4009,0.8559,1.0206,2.4044,0.6569,1.4188,0.5259,1.1044,0.4531,0.9597,0.4121,0.8929,0.0846,0.1532,0.3039,0.6772,0.5001,1.3716,0.4017,0.9948,0.3651,0.8132,0.328,0.7386,0.3056,0.6922,0.0609,0.1111,0.2921,0.6266,0.4419,1.2433,0.3565,0.9031,0.3347,"0.7615,"
"2026-04-13 07:30:43,134",4200,4.992e-05,8 days 15:10:59,4.513,0.106,31063.0,0.3114,0.7041,0.4184,1.2849,0.3594,0.9606,0.3361,0.8279,0.3179,0.7709,0.3086,0.7284,0.0509,0.0916,0.3841,0.8773,1.0342,2.338,0.6527,1.4254,0.553,1.0885,0.4516,0.9742,0.3974,0.9141,0.0869,0.1526,0.3167,0.7359,0.4956,1.4332,0.3885,1.0569,0.3659,0.8737,0.3288,0.8054,0.3143,0.7518,0.0629,0.1056,0.308,0.6646,0.443,1.2405,0.3654,0.9349,0.3462,"0.7974,"
"2026-04-13 07:34:28,401",4250,4.992e-05,8 days 15:05:27,4.505,0.105,31063.0,0.3129,0.7187,0.4106,1.2802,0.3542,0.9699,0.342,0.8454,0.3211,0.7764,0.3117,0.7406,0.0529,0.0971,0.3834,0.8424,1.0215,2.4052,0.6434,1.3587,0.5151,1.0679,0.4325,0.937,0.3907,0.8796,0.0839,0.1499,0.3011,0.6798,0.4833,1.281,0.3761,0.9382,0.3518,0.8023,0.3194,0.7312,0.305,0.6905,0.0612,0.1093,0.29,0.6331,0.4098,1.2108,0.3358,0.9054,0.3125,"0.7669,"
"2026-04-13 07:38:12,584",4300,4.992e-05,8 days 14:59:17,4.483,0.103,31063.0,0.3333,0.7397,0.4353,1.391,0.3798,1.0328,0.3631,0.8626,0.3459,0.8017,0.335,0.7589,0.0532,0.0935,0.385,0.903,1.0062,2.3934,0.6561,1.4169,0.5366,1.1207,0.4594,0.9975,0.4079,0.929,0.0848,0.1546,0.2905,0.712,0.4926,1.3717,0.3776,1.0049,0.3558,0.8428,0.3157,0.7611,0.2959,0.7193,0.0636,0.1169,0.2815,0.6814,0.4151,1.3311,0.3482,0.9728,0.3303,"0.8307,"
"2026-04-13 07:41:56,314",4350,4.992e-05,8 days 14:52:55,4.475,0.103,31063.0,0.3057,0.6654,0.4102,1.27,0.3517,0.9388,0.3319,0.7923,0.3096,0.7264,0.306,0.6859,0.0509,0.097,0.3934,0.8999,1.0309,2.5675,0.6648,1.4694,0.5362,1.1405,0.4489,1.01,0.4023,0.9417,0.0868,0.1636,0.3192,0.7344,0.5074,1.4376,0.4057,1.0368,0.3784,0.8578,0.3386,0.782,0.3181,0.7381,0.065,0.1194,0.3101,0.6771,0.42,1.2499,0.3541,0.9359,0.3419,"0.7966,"
"2026-04-13 07:45:40,420",4400,4.992e-05,8 days 14:46:49,4.482,0.107,31063.0,0.291,0.6633,0.4141,1.2992,0.3518,0.9359,0.3212,0.7995,0.3045,0.7253,0.2937,0.6898,0.0515,0.0974,0.3858,0.8895,1.0215,2.3556,0.6565,1.3976,0.5217,1.1226,0.4355,1.0002,0.3989,0.9273,0.0913,0.1659,0.3034,0.7533,0.4927,1.4095,0.3921,1.0378,0.3509,0.8843,0.3223,0.8157,0.3041,0.7663,0.0658,0.1241,0.2856,0.6746,0.4211,1.2577,0.3475,0.9397,0.3196,"0.7864,"
"2026-04-13 07:49:24,782",4450,4.991e-05,8 days 14:40:55,4.487,0.111,31063.0,0.2926,0.6722,0.3854,1.2307,0.3379,0.9352,0.3176,0.8152,0.3044,0.7472,0.2933,0.6967,0.0533,0.0951,0.3778,0.8674,0.9938,2.3797,0.6202,1.4021,0.5097,1.0977,0.4232,0.9819,0.3917,0.9038,0.0838,0.1539,0.31,0.7083,0.4813,1.3091,0.3887,0.9678,0.3499,0.8409,0.3275,0.7664,0.3121,0.7202,0.0644,0.1162,0.2899,0.6349,0.446,1.2397,0.3531,0.8929,0.3256,"0.7675,"
