timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-13 17:04:27,285",10950,4.948e-05,8 days 1:28:19,4.324,0.107,31005.0,0.1911,0.4296,0.2648,0.9057,0.2153,0.6476,0.2061,0.5516,0.1953,0.4887,0.1916,0.4565,0.0492,0.0892,0.2695,0.6949,0.8185,1.9888,0.5066,1.1522,0.4025,0.8856,0.323,0.8026,0.2807,0.7224,0.0892,0.1628,0.1946,0.5148,0.3325,1.0878,0.2639,0.7689,0.2326,0.6427,0.2044,0.5735,0.1925,0.5349,0.0634,0.1112,0.1798,0.4859,0.2797,0.9806,0.2324,0.6939,0.2163,"0.5865,"
"2026-04-13 17:08:02,184",11000,4.947e-05,8 days 1:21:23,4.298,0.106,31005.0,0.2018,0.4811,0.2684,0.9193,0.2275,0.6836,0.2179,0.5847,0.2039,0.5379,0.2035,0.5103,0.0505,0.0901,0.2383,0.6042,0.784,1.8356,0.4615,1.0013,0.354,0.7861,0.2888,0.6802,0.247,0.6293,0.0873,0.1522,0.1907,0.4528,0.3132,0.9652,0.255,0.6699,0.2355,0.5563,0.2093,0.5016,0.1948,0.4749,0.0605,0.1038,0.1893,0.4376,0.2643,0.9124,0.2173,0.6416,0.2086,"0.5415,"
"2026-04-13 17:11:38,947",11050,4.947e-05,8 days 1:15:20,4.335,0.104,31005.0,0.1944,0.4763,0.2728,0.9853,0.2315,0.6839,0.2154,0.5822,0.202,0.5316,0.1973,0.4993,0.0511,0.0967,0.2672,0.6964,0.8692,1.9813,0.5307,1.1306,0.4165,0.8844,0.3187,0.7823,0.2884,0.7289,0.0943,0.1717,0.2143,0.5602,0.3507,1.0878,0.2843,0.7902,0.2577,0.6717,0.2321,0.6085,0.2206,0.576,0.0685,0.1233,0.2107,0.4925,0.2976,0.9787,0.2567,0.6942,0.2408,"0.5932,"
"2026-04-13 17:15:13,311",11100,4.946e-05,8 days 1:08:16,4.287,0.105,31005.0,0.214,0.5018,0.2993,0.9626,0.2513,0.6868,0.2282,0.5973,0.2185,0.54,0.2135,0.5139,0.0521,0.0953,0.3153,0.7126,0.8485,1.9991,0.5549,1.1322,0.4307,0.9025,0.3686,0.7898,0.3322,0.7326,0.0878,0.1647,0.2463,0.5555,0.3812,1.0769,0.3175,0.7917,0.2852,0.6669,0.264,0.6074,0.2484,0.5713,0.066,0.119,0.226,0.4798,0.3379,0.9881,0.2812,0.7098,0.2615,"0.5884,"
"2026-04-13 17:18:48,165",11150,4.946e-05,8 days 1:01:30,4.298,0.106,31005.0,0.2115,0.4711,0.2892,1.027,0.2396,0.7356,0.2267,0.596,0.2127,0.5316,0.2082,0.4938,0.0505,0.0921,0.2684,0.7141,0.8307,1.9872,0.5264,1.1223,0.4042,0.8925,0.3297,0.7841,0.2826,0.7356,0.0868,0.1554,0.1996,0.4726,0.3362,0.9716,0.2682,0.7217,0.2465,0.592,0.2192,0.5292,0.2075,0.4875,0.0638,0.1105,0.2044,0.4336,0.281,0.8894,0.2338,0.6427,0.2213,"0.5479,"
"2026-04-13 17:22:22,557",11200,4.945e-05,8 days 0:54:33,4.288,0.117,31005.0,0.2233,0.5141,0.3193,1.0246,0.2516,0.7271,0.2414,0.6077,0.2314,0.5629,0.2256,0.5391,0.0512,0.0954,0.3191,0.7737,0.8899,2.1409,0.5708,1.2106,0.4396,0.9725,0.3722,0.8551,0.3367,0.8029,0.0891,0.1656,0.256,0.5879,0.3996,1.1695,0.3196,0.8385,0.2959,0.7192,0.2705,0.6418,0.2565,0.6177,0.0647,0.1152,0.2277,0.5426,0.3231,1.0529,0.2624,0.7707,0.2462,"0.6616,"
"2026-04-13 17:25:56,265",11250,4.945e-05,8 days 0:47:23,4.274,0.113,31005.0,0.1795,0.4819,0.254,0.9172,0.2185,0.6793,0.1974,0.5849,0.1859,0.5395,0.1814,0.5008,0.0493,0.085,0.2652,0.6823,0.8366,1.9787,0.5073,1.1289,0.403,0.8865,0.3252,0.7744,0.2741,0.7213,0.0893,0.158,0.1994,0.5336,0.3457,1.0301,0.2719,0.7693,0.2443,0.6407,0.2156,0.5853,0.2064,0.5577,0.0669,0.1107,0.194,0.489,0.2763,0.9363,0.2294,0.7014,0.2209,"0.5902,"
"2026-04-13 17:29:30,599",11300,4.944e-05,8 days 0:40:31,4.286,0.109,31005.0,0.2074,0.5223,0.286,1.0149,0.2425,0.7335,0.2225,0.6408,0.2159,0.5815,0.2099,0.5475,0.0546,0.0941,0.2865,0.7059,0.8285,2.0457,0.5286,1.1657,0.4181,0.9071,0.3415,0.7984,0.2963,0.7396,0.0927,0.1616,0.2041,0.5499,0.345,1.0834,0.2798,0.7774,0.2441,0.6683,0.2204,0.6106,0.2083,0.5795,0.0664,0.1132,0.1847,0.523,0.2818,0.9596,0.2321,0.7232,0.2146,"0.6288,"
"2026-04-13 17:33:04,216",11350,4.944e-05,8 days 0:33:26,4.273,0.111,31005.0,0.2226,0.5047,0.3025,0.9882,0.2606,0.7182,0.2415,0.6116,0.2275,0.5616,0.222,0.5255,0.0543,0.0934,0.2679,0.6676,0.8258,1.9591,0.5151,1.1266,0.4038,0.8527,0.3204,0.7535,0.276,0.7044,0.0875,0.1566,0.2154,0.5352,0.3536,1.0278,0.2773,0.7478,0.2503,0.6348,0.2302,0.5823,0.2193,0.5518,0.0647,0.1133,0.2046,0.4771,0.2876,0.9398,0.2464,0.6729,0.2247,"0.5787,"
"2026-04-13 17:36:38,485",11400,4.943e-05,8 days 0:26:39,4.285,0.108,31005.0,0.2423,0.5068,0.3152,1.0236,0.276,0.7469,0.2529,0.6184,0.2437,0.566,0.2407,0.5306,0.0536,0.0951,0.2706,0.6958,0.8615,2.0898,0.5374,1.1683,0.4093,0.9041,0.3302,0.8045,0.2833,0.7347,0.0919,0.1581,0.2292,0.5834,0.3615,1.1576,0.2855,0.838,0.2592,0.7032,0.2385,0.6434,0.2335,0.604,0.0652,0.1128,0.2128,0.4786,0.329,1.0118,0.2768,0.7156,0.25,"0.5858,"
"2026-04-13 17:40:11,795",11450,4.943e-05,8 days 0:19:32,4.266,0.112,31005.0,0.1837,0.4524,0.2612,0.9194,0.2202,0.6667,0.2084,0.5598,0.1971,0.5086,0.189,0.476,0.0531,0.0932,0.2823,0.7304,0.8416,2.0119,0.5213,1.186,0.42,0.9243,0.3449,0.8095,0.2999,0.7569,0.0929,0.1558,0.2126,0.5664,0.3683,1.1039,0.2867,0.7986,0.2553,0.6784,0.229,0.6187,0.2159,0.5886,0.0672,0.1118,0.201,0.5016,0.2856,1.0039,0.2443,0.725,0.2293,"0.6154,"
"2026-04-13 17:43:45,364",11500,4.942e-05,8 days 0:12:35,4.272,0.107,31005.0,0.194,0.4478,0.2625,0.9366,0.224,0.6648,0.2105,0.5583,0.1982,0.507,0.192,0.4732,0.0474,0.0937,0.2578,0.6572,0.7972,1.8812,0.4885,1.0588,0.3739,0.8326,0.3051,0.7359,0.2771,0.6777,0.0893,0.1469,0.2021,0.4966,0.3215,0.9891,0.2664,0.7057,0.2397,0.603,0.2184,0.5449,0.2051,0.5145,0.0612,0.1067,0.191,0.4208,0.2837,0.8378,0.2326,0.6181,0.2143,"0.5206,"
"2026-04-13 17:47:18,981",11550,4.942e-05,8 days 0:05:43,4.273,0.109,31005.0,0.2304,0.5397,0.3135,1.0147,0.2594,0.7724,0.2466,0.641,0.2376,0.5938,0.2259,0.5671,0.0533,0.0952,0.3025,0.7682,0.8689,2.1454,0.5496,1.2365,0.4346,0.9756,0.3602,0.8582,0.3246,0.7934,0.0941,0.1635,0.2409,0.5701,0.3917,1.108,0.3139,0.7933,0.2836,0.6919,0.2561,0.6345,0.2417,0.5936,0.0678,0.1214,0.2125,0.5243,0.3116,0.9838,0.2605,0.7144,0.2454,"0.6195,"
"2026-04-13 17:50:52,873",11600,4.941e-05,7 days 23:59:00,4.278,0.111,31005.0,0.1995,0.4433,0.2825,0.8821,0.2361,0.619,0.2231,0.528,0.2085,0.489,0.2042,0.4653,0.0514,0.0888,0.2835,0.6469,0.83,1.9717,0.5292,1.0719,0.4168,0.844,0.3375,0.7279,0.2961,0.6761,0.084,0.148,0.1991,0.5265,0.3273,1.0237,0.2645,0.7439,0.2329,0.6355,0.2169,0.5678,0.2046,0.547,0.0607,0.1051,0.2093,0.4479,0.2895,0.9212,0.237,0.6611,0.2261,0.5467
"2026-04-13 17:54:27,621",11650,4.941e-05,7 days 23:52:41,4.295,0.115,31005.0,0.1985,0.4878,0.2743,0.9931,0.2302,0.7175,0.2144,0.5944,0.1967,0.5448,0.1968,0.515,0.0531,0.0901,0.251,0.6486,0.8393,1.9383,0.5167,1.0953,0.4039,0.8469,0.3184,0.7361,0.262,0.6851,0.0814,0.1516,0.209,0.4994,0.3354,1.0494,0.2638,0.7371,0.2338,0.6159,0.2196,0.5616,0.2138,0.5247,0.0601,0.1078,0.2089,0.4437,0.2993,0.9082,0.2506,0.6586,0.2346,0.5562
"2026-04-13 17:58:01,924",11700,4.94e-05,7 days 23:46:13,4.286,0.116,31005.0,0.2224,0.4708,0.2783,0.9618,0.2453,0.7077,0.2383,0.5909,0.226,0.5312,0.2262,0.4913,0.0471,0.079,0.2905,0.7046,0.856,2.0768,0.5165,1.174,0.4127,0.9216,0.3352,0.8016,0.2998,0.742,0.0916,0.1636,0.2163,0.5644,0.3785,1.1037,0.2854,0.8146,0.2657,0.6729,0.24,0.6204,0.2263,0.5886,0.0645,0.1092,0.2049,0.5236,0.3363,1.0496,0.2583,0.7592,0.2383,0.6411
"2026-04-13 18:01:35,849",11750,4.94e-05,7 days 23:39:40,4.279,0.109,31005.0,0.2125,0.4969,0.3014,0.9676,0.2431,0.7129,0.2354,0.611,0.2213,0.5535,0.2155,0.518,0.0513,0.0924,0.2565,0.6418,0.7951,1.9345,0.4904,1.1032,0.3939,0.8424,0.3051,0.7325,0.2644,0.6752,0.0844,0.1586,0.2197,0.5781,0.3363,1.0181,0.2778,0.7701,0.2546,0.6626,0.2275,0.6159,0.2246,0.5919,0.0634,0.1126,0.2046,0.5149,0.284,0.9567,0.2387,0.7172,0.221,0.6149
"2026-04-13 18:05:11,272",11800,4.939e-05,7 days 23:33:45,4.308,0.115,31005.0,0.1969,0.4329,0.27,0.8925,0.2353,0.6373,0.2161,0.537,0.1992,0.4832,0.198,0.4576,0.0508,0.0921,0.2509,0.7209,0.803,1.9882,0.4892,1.1438,0.3874,0.9018,0.3178,0.8027,0.2692,0.7443,0.0902,0.167,0.1936,0.5091,0.2998,0.98,0.2455,0.7506,0.2264,0.6223,0.2058,0.5579,0.1935,0.5239,0.0655,0.1188,0.1963,0.4818,0.2887,0.9401,0.2406,0.7031,0.2177,0.6037
"2026-04-13 23:35:48,143",10500,4.952e-05,46 days 19:58:20,6.688,1.361,30689.0,0.1995,0.4228,0.258,0.8701,0.2239,0.5971,0.2196,0.4974,0.2036,0.4676,0.2061,0.4458,0.0459,0.088,0.2394,0.5802,0.7072,1.758,0.4489,0.9572,0.3569,0.7548,0.3174,0.6505,0.255,0.6077,0.0781,0.1314,0.1336,0.42,0.2714,0.8809,0.2011,0.6169,0.1774,0.5248,0.1487,0.4849,0.1381,0.4506,0.0556,0.0935,0.1676,0.4165,0.2306,0.8315,0.2033,0.6141,0.1977,0.528
"2026-04-13 23:39:16,171",10550,4.952e-05,15 days 16:05:15,4.16,0.105,30768.0,0.195,0.5041,0.2756,1.0097,0.2316,0.7403,0.2096,0.621,0.1979,0.5614,0.1933,0.5303,0.052,0.0926,0.2752,0.7291,0.874,2.1365,0.5436,1.2106,0.4233,0.934,0.3357,0.8308,0.2909,0.7665,0.0895,0.1636,0.2042,0.5604,0.3214,1.1065,0.2557,0.814,0.2354,0.6829,0.2205,0.621,0.2067,0.5777,0.0657,0.1163,0.1903,0.5109,0.2583,0.9828,0.2259,0.7358,0.207,0.623
"2026-04-13 23:42:43,623",10600,4.951e-05,12 days 1:47:08,4.149,0.106,30768.0,0.2223,0.5728,0.3042,1.0262,0.2485,0.7775,0.2372,0.6941,0.2297,0.6325,0.2211,0.6033,0.0505,0.0957,0.3025,0.7766,0.9477,2.1971,0.5764,1.2349,0.464,0.979,0.3556,0.8915,0.3159,0.8141,0.0891,0.1601,0.2256,0.5897,0.3649,1.1895,0.2997,0.844,0.2743,0.7029,0.2439,0.6433,0.2278,0.6153,0.0623,0.1148,0.2254,0.5671,0.3027,1.016,0.2491,0.7733,0.239,0.6767
"2026-04-13 23:46:10,441",10650,4.951e-05,10 days 16:12:53,4.136,0.108,30841.0,0.1837,0.4513,0.2619,0.8815,0.2279,0.6326,0.2093,0.5447,0.1899,0.5015,0.1876,0.4676,0.0516,0.0938,0.274,0.6866,0.8443,2.0331,0.5198,1.1309,0.4044,0.8821,0.3142,0.7843,0.2759,0.735,0.0881,0.1606,0.2135,0.5152,0.3329,1.046,0.2666,0.7621,0.2502,0.6275,0.2272,0.5719,0.2169,0.5386,0.0674,0.1172,0.1923,0.4582,0.2964,0.9287,0.2432,0.6742,0.2217,0.569
"2026-04-13 23:49:37,478",10700,4.95e-05,9 days 22:25:33,4.141,0.102,30841.0,0.171,0.4076,0.2312,0.7874,0.1988,0.5874,0.1859,0.5023,0.1767,0.4635,0.1695,0.427,0.0457,0.0869,0.24,0.6062,0.8162,1.8876,0.5101,1.0609,0.3891,0.7969,0.2964,0.6979,0.2564,0.6427,0.0779,0.149,0.1902,0.4551,0.3279,0.9206,0.257,0.6679,0.2396,0.573,0.2053,0.5044,0.1912,0.475,0.0579,0.1044,0.1616,0.4141,0.24,0.8073,0.202,0.5958,0.1817,0.5059
"2026-04-13 23:53:04,378",10750,4.95e-05,9 days 11:21:45,4.139,0.108,30844.0,0.2263,0.5288,0.3094,1.0339,0.2504,0.7644,0.2453,0.6414,0.233,0.5889,0.2271,0.5548,0.0532,0.0897,0.2858,0.7465,0.8748,2.1407,0.5431,1.2226,0.4344,0.9564,0.3582,0.8342,0.3011,0.7783,0.0945,0.1624,0.2298,0.6041,0.3875,1.194,0.3069,0.8568,0.2725,0.7327,0.247,0.6654,0.2297,0.6322,0.0658,0.1104,0.2298,0.526,0.3186,1.0389,0.2734,0.7659,0.2607,0.6509
"2026-04-13 23:56:31,784",10800,4.949e-05,9 days 3:52:53,4.148,0.11,30844.0,0.1867,0.4921,0.2643,0.9909,0.2194,0.725,0.2092,0.62,0.1974,0.5537,0.1885,0.5178,0.0513,0.0941,0.2836,0.7112,0.8458,2.0443,0.5364,1.165,0.4167,0.9293,0.3462,0.8122,0.2929,0.7557,0.0906,0.1669,0.2146,0.5598,0.3616,1.0872,0.2837,0.779,0.2532,0.6745,0.2328,0.6205,0.2191,0.5884,0.0641,0.1151,0.1984,0.5292,0.299,1.0835,0.2494,0.7663,0.2259,"0.6490,"
"2026-04-13 23:59:59,204",10850,4.949e-05,8 days 22:26:49,4.148,0.109,30844.0,0.1905,0.4556,0.2545,0.8909,0.2239,0.6561,0.2147,0.5504,0.1995,0.5089,0.1944,0.4765,0.0501,0.0895,0.2497,0.6728,0.8103,1.9662,0.4999,1.1118,0.3845,0.8497,0.3114,0.7628,0.2619,0.7101,0.0925,0.1635,0.1911,0.5029,0.3316,0.9838,0.2601,0.7093,0.2342,0.5997,0.2072,0.5453,0.1945,0.5213,0.0622,0.1078,0.1877,0.4953,0.2758,0.9352,0.2301,0.7014,0.2115,0.5988
"2026-04-14 00:03:31,048",10900,4.948e-05,8 days 18:46:54,4.237,0.211,30844.0,0.2046,0.478,0.2819,0.9818,0.2369,0.7052,0.2253,0.6005,0.2129,0.5318,0.2015,0.5,0.0508,0.0988,0.3007,0.7303,0.8791,2.1157,0.5666,1.1901,0.4463,0.9287,0.3604,0.8071,0.315,0.7497,0.0868,0.1641,0.2215,0.5649,0.3986,1.1808,0.3066,0.8282,0.2716,0.6917,0.2408,0.6218,0.2251,0.5815,0.0597,0.1142,0.2099,0.5122,0.3093,1.0127,0.2536,0.7378,0.2362,0.6258
"2026-04-14 00:07:01,591",10950,4.948e-05,8 days 15:46:09,4.21,0.179,30844.0,0.2056,0.4149,0.2834,0.8662,0.2326,0.6218,0.2217,0.5117,0.213,0.4684,0.2093,0.4326,0.0471,0.0828,0.307,0.6871,0.8733,2.1388,0.5492,1.1931,0.4267,0.9143,0.3551,0.79,0.3262,0.723,0.0929,0.1606,0.2267,0.4926,0.3755,1.0634,0.2913,0.7381,0.2606,0.6123,0.2448,0.5525,0.2309,0.5151,0.0658,0.1042,0.2017,0.4215,0.287,0.8602,0.2432,0.6212,0.2211,0.5153
"2026-04-14 00:10:31,483",11000,4.947e-05,8 days 13:16:49,4.198,0.186,30844.0,0.2015,0.4669,0.2757,0.9528,0.2247,0.6819,0.2156,0.5657,0.2072,0.5178,0.2028,0.4847,0.0472,0.0822,0.2944,0.7404,0.9028,2.0734,0.5675,1.2267,0.4539,0.9352,0.367,0.8206,0.3129,0.7637,0.0936,0.1588,0.2263,0.5763,0.3782,1.1856,0.3102,0.8015,0.2769,0.6761,0.2475,0.6177,0.2312,0.5946,0.0665,0.1111,0.2214,0.5033,0.3266,1.0269,0.2643,0.7252,0.2482,0.6183
"2026-04-14 00:13:59,560",11050,4.947e-05,8 days 11:05:00,4.162,0.162,30844.0,0.2268,0.5306,0.3119,1.068,0.2683,0.7798,0.249,0.6576,0.2337,0.5929,0.2319,0.558,0.0505,0.0867,0.3123,0.7568,0.9096,2.0795,0.5705,1.2124,0.4434,0.9526,0.3708,0.8497,0.3279,0.7889,0.0947,0.157,0.24,0.5995,0.3823,1.1299,0.3153,0.8241,0.2875,0.7033,0.2596,0.6509,0.2464,0.6159,0.0665,0.1098,0.2088,0.5674,0.3029,1.0174,0.2569,0.7649,0.2355,0.6698
"2026-04-14 00:17:28,541",11100,4.946e-05,8 days 9:17:57,4.18,0.173,30852.0,0.1931,0.4751,0.2674,0.9365,0.2304,0.6942,0.2189,0.5824,0.208,0.5321,0.1992,0.4976,0.0501,0.0895,0.2677,0.6551,0.8105,1.9615,0.5144,1.1107,0.4101,0.8443,0.3272,0.7555,0.2824,0.6889,0.0924,0.1636,0.1983,0.5276,0.3277,1.0645,0.2664,0.7532,0.2403,0.6355,0.2122,0.5836,0.1996,0.5469,0.0642,0.1152,0.1931,0.5103,0.2877,0.9924,0.2434,0.7372,0.2224,"0.6109,"
"2026-04-14 00:21:00,636",11150,4.946e-05,8 days 7:58:51,4.242,0.264,30861.0,0.1777,0.4843,0.249,0.9833,0.2111,0.6977,0.1952,0.5934,0.1854,0.5402,0.1794,0.5105,0.052,0.0891,0.2488,0.6751,0.8238,2.0591,0.4992,1.1388,0.3733,0.883,0.3052,0.768,0.2591,0.7113,0.0893,0.162,0.1818,0.4693,0.3135,1.0189,0.2417,0.7222,0.22,0.5851,0.1938,0.5239,0.1812,0.4958,0.0633,0.1136,0.1773,0.4637,0.257,0.9259,0.214,0.668,0.2033,"0.5760,"
"2026-04-14 00:24:26,505",11200,4.945e-05,8 days 6:27:33,4.118,0.132,30861.0,0.1964,0.4561,0.2658,0.9069,0.221,0.6704,0.2145,0.5594,0.2,0.5111,0.197,0.4794,0.0492,0.0889,0.2587,0.6901,0.842,2.0429,0.5164,1.1261,0.4034,0.8567,0.3237,0.7606,0.2752,0.7185,0.0872,0.1608,0.1968,0.5081,0.3231,1.0775,0.2515,0.7488,0.2239,0.6334,0.2006,0.5649,0.1989,0.5311,0.063,0.1197,0.1766,0.4625,0.2716,0.9154,0.2199,0.6668,0.1994,"0.5647,"
"2026-04-14 00:27:54,394",11250,4.945e-05,8 days 5:14:37,4.158,0.161,30861.0,0.2288,0.5209,0.3111,1.0144,0.2672,0.7472,0.2469,0.6297,0.2395,0.5712,0.2308,0.5446,0.0501,0.0887,0.2893,0.6854,0.8136,1.9355,0.5261,1.1087,0.4357,0.8511,0.3449,0.769,0.2973,0.7243,0.089,0.1626,0.2337,0.5511,0.3467,1.0938,0.2864,0.792,0.2583,0.6687,0.2402,0.6057,0.2338,0.5792,0.0617,0.1067,0.2327,0.4878,0.3116,0.948,0.272,0.7128,0.2561,"0.5949,"
"2026-04-14 00:31:20,441",11300,4.944e-05,8 days 4:04:20,4.121,0.124,30861.0,0.2073,0.5407,0.2951,1.0643,0.2418,0.8036,0.2313,0.6683,0.2141,0.6048,0.2109,0.5727,0.0502,0.0939,0.337,0.7933,0.8811,2.1731,0.5792,1.2777,0.4689,0.9944,0.3831,0.887,0.3458,0.8276,0.0989,0.1727,0.2342,0.5565,0.3889,1.1289,0.3061,0.8191,0.2769,0.6814,0.2537,0.6085,0.2363,0.5802,0.0678,0.1223,0.2203,0.5273,0.3219,1.0392,0.2683,0.758,0.256,"0.6334,"
"2026-04-14 00:34:47,596",11350,4.944e-05,8 days 3:05:06,4.143,0.11,30861.0,0.1994,0.4743,0.2927,1.0016,0.2393,0.7237,0.2208,0.5905,0.2044,0.5372,0.2019,0.4984,0.0519,0.09,0.2579,0.6748,0.8534,2.0043,0.5284,1.1214,0.406,0.8583,0.3212,0.7547,0.2694,0.7028,0.0885,0.1609,0.1849,0.5335,0.3305,1.0031,0.2669,0.7413,0.238,0.6281,0.2061,0.5752,0.1911,0.5515,0.0666,0.1082,0.1773,0.4805,0.2545,0.9314,0.2184,0.6739,0.2061,"0.5704,"
"2026-04-14 00:38:15,072",11400,4.943e-05,8 days 2:12:52,4.149,0.168,30865.0,0.241,0.5391,0.3264,1.0431,0.2865,0.7437,0.2627,0.6381,0.2476,0.5954,0.239,0.5585,0.05,0.0917,0.2741,0.7147,0.8948,2.1243,0.5406,1.1856,0.4141,0.9268,0.3309,0.8107,0.2814,0.7577,0.0864,0.1676,0.2378,0.5746,0.3647,1.1071,0.2956,0.8188,0.2718,0.6826,0.2478,0.6245,0.241,0.5932,0.0645,0.1169,0.2372,0.5438,0.3329,1.037,0.275,0.7683,0.2549,"0.6491,"
"2026-04-14 00:41:42,433",11450,4.943e-05,8 days 1:25:31,4.148,0.14,30865.0,0.2014,0.4637,0.2956,0.9682,0.242,0.685,0.2173,0.5724,0.2073,0.5221,0.2022,0.4872,0.0506,0.0876,0.2466,0.6681,0.8256,2.0218,0.5107,1.1345,0.3882,0.8647,0.303,0.7657,0.2599,0.6977,0.083,0.1503,0.2007,0.5432,0.325,1.0547,0.2623,0.773,0.2442,0.653,0.2137,0.603,0.2042,0.5692,0.0626,0.1135,0.1794,0.4509,0.2933,0.9291,0.2365,0.6649,0.2135,"0.5527,"
"2026-04-14 00:45:18,459",11500,4.942e-05,8 days 1:04:39,4.32,0.326,30865.0,0.2012,0.4369,0.2786,0.892,0.2343,0.6443,0.2206,0.533,0.2076,0.4862,0.2012,0.4582,0.0477,0.0909,0.2756,0.6865,0.8333,2.0053,0.5254,1.1179,0.4125,0.8635,0.3236,0.7764,0.2868,0.7188,0.0893,0.1623,0.2121,0.5006,0.3423,1.0206,0.2771,0.7265,0.2441,0.6069,0.2245,0.5487,0.2134,0.5209,0.0624,0.1151,0.1814,0.4375,0.269,0.8772,0.223,0.628,0.2065,"0.5223,"
"2026-04-14 00:48:49,848",11550,4.942e-05,8 days 0:34:06,4.228,0.226,30865.0,0.2033,0.4627,0.291,0.9363,0.236,0.66,0.2207,0.5473,0.2059,0.5076,0.1993,0.4855,0.0486,0.0864,0.2389,0.6251,0.8015,1.8403,0.4692,1.0472,0.3549,0.8169,0.276,0.7101,0.2502,0.6623,0.0849,0.1472,0.179,0.4588,0.2993,0.9421,0.2343,0.6619,0.2107,0.5634,0.1925,0.5087,0.1811,0.4781,0.0587,0.0964,0.1718,0.4225,0.256,0.8894,0.2114,0.6202,0.1953,"0.5261,"
"2026-04-14 00:52:19,026",11600,4.941e-05,8 days 0:00:52,4.184,0.115,30865.0,0.1919,0.4641,0.2551,0.9655,0.2201,0.6956,0.208,0.5863,0.1939,0.5191,0.1909,0.4937,0.0488,0.0886,0.3002,0.7629,0.8624,2.108,0.5523,1.234,0.4466,0.9568,0.3647,0.8471,0.3211,0.7905,0.0901,0.1644,0.2153,0.561,0.35,1.1339,0.2765,0.8193,0.259,0.6714,0.237,0.6169,0.2158,0.5857,0.0671,0.1232,0.1878,0.4751,0.2736,0.9403,0.2253,0.6863,0.2158,"0.5859,"
"2026-04-14 00:55:52,258",11650,4.941e-05,7 days 23:39:09,4.264,0.201,30865.0,0.2228,0.5056,0.3163,1.0526,0.2682,0.7384,0.2454,0.6247,0.2312,0.5659,0.2242,0.525,0.052,0.0936,0.3195,0.7495,0.9281,2.1831,0.6092,1.2315,0.4785,0.9573,0.376,0.8599,0.3345,0.7859,0.0951,0.1673,0.2344,0.5495,0.397,1.1102,0.3126,0.7893,0.2782,0.6606,0.2593,0.6118,0.2373,0.5725,0.0664,0.1172,0.228,0.4754,0.3195,0.9741,0.2642,0.7133,0.2511,0.5886
"2026-04-14 00:59:21,624",11700,4.94e-05,7 days 23:10:44,4.188,0.114,30865.0,0.2066,0.4569,0.2941,0.9714,0.2503,0.7019,0.2298,0.5864,0.2129,0.5262,0.2064,0.4844,0.0519,0.0905,0.285,0.6488,0.8332,1.9915,0.5362,1.1195,0.4235,0.8331,0.3389,0.74,0.2964,0.6799,0.0838,0.1528,0.2072,0.5112,0.3835,1.0578,0.2981,0.75,0.2578,0.6281,0.2236,0.5613,0.2046,0.5327,0.063,0.107,0.206,0.4717,0.2902,0.9681,0.2441,0.7041,0.2339,0.5927
"2026-04-14 01:02:50,502",11750,4.94e-05,7 days 22:43:15,4.178,0.175,30865.0,0.2331,0.5146,0.3124,1.0464,0.2748,0.731,0.2547,0.6249,0.2467,0.571,0.2348,0.5316,0.0539,0.0976,0.3272,0.74,0.9453,2.1765,0.6013,1.2212,0.4654,0.953,0.3845,0.8319,0.342,0.7693,0.0914,0.165,0.2524,0.5646,0.4171,1.1272,0.3171,0.808,0.2958,0.6844,0.2631,0.6264,0.2553,0.5893,0.0671,0.1181,0.2296,0.532,0.3456,1.0189,0.2821,0.7368,0.2555,0.6269
"2026-04-14 01:06:18,195",11800,4.939e-05,7 days 22:15:12,4.153,0.119,30865.0,0.1979,0.4096,0.2774,0.8761,0.2296,0.605,0.215,0.5024,0.1988,0.4584,0.1944,0.4299,0.0467,0.091,0.299,0.7021,0.8684,2.1177,0.5519,1.154,0.4445,0.8822,0.3705,0.7749,0.3146,0.7313,0.0863,0.1624,0.2172,0.5746,0.3692,1.1336,0.2949,0.8126,0.2632,0.6838,0.2375,0.6257,0.2177,0.5972,0.0597,0.1126,0.1962,0.4507,0.2798,0.9051,0.2373,0.6448,0.2158,0.5492
